237,03-DEC-05,EEUU,3351
238,14-DEC-05,EEUU,3352
239,16-JUN-30,EEUU,3353
240,19-OCT-03,EEUU,3354
241,16-FEB-24,EEUU,3355
242,02-MAY-03,EEUU,3356
243,09-MAR-06,EEUU,3357
244,05-JUL-29,EEUU,3358
245,08-JUN-13,EEUU,3359
246,03-JUN-20,EEUU,3360
247,01-JUL-11,EEUU,3361
248,13-MAR-15,EEUU,3362
249,15-DEC-25,EEUU,3363
250,11-MAR-04,EEUU,3364
251,03-NOV-14,EEUU,3365
252,13-JUL-17,EEUU,3366
253,16-JUN-02,EEUU,3367
254,11-NOV-18,EEUU,3368
255,06-JUL-28,EEUU,3369
256,22-NOV-22,EEUU,3370
257,18-OCT-31,EEUU,3371
258,05-JUN-24,EEUU,3372
259,14-NOV-26,EEUU,3373
260,13-NOV-15,EEUU,3374
261,04-MAY-31,EEUU,3375
262,07-AUG-03,EEUU,3376
263,18-JUL-03,EEUU,3377
264,08-JUN-06,EEUU,3378
265,15-JUL-14,EEUU,3379
266,15-MAR-19,EEUU,3380
267,18-DEC-19,EEUU,3381
268,11-OCT-28,EEUU,3382
269,10-NOV-05,EEUU,3383
270,03-JUL-18,EEUU,3384
271,14-MAR-20,EEUU,3385
272,10-JUL-23,EEUU,3386
273,14-MAR-27,EEUU,3387
274,11-OCT-28,EEUU,3388
275,13-MAY-31,EEUU,3389
276,08-NOV-26,EEUU,3390
277,13-JUL-19,EEUU,3391
278,19-JAN-03,EEUU,3392
279,00-MAY-19,EEUU,3393
280,17-FEB-23,EEUU,3394
281,14-DEC-18,EEUU,3395
282,14-NOV-19,EEUU,3396
283,19-DEC-04,EEUU,3397
284,06-MAY-19,EEUU,3398
285,11-APR-21,EEUU,3399
286,14-AUG-08,EEUU,3400
287,11-DEC-16,EEUU,3401
288,04-MAY-27,EEUU,3402
289,17-MAR-17,EEUU,3403
290,10-APR-01,EEUU,3404
291,16-OCT-12,EEUU,3405
292,98-MAY-19,EEUU,3406
293,12-MAY-30,EEUU,3407
294,12-AUG-10,EEUU,3408
295,97-JUN-20,EEUU,3409
296,18-JUL-05,EEUU,3410
297,20-JAN-03,EEUU,3411
298,12-AUG-03,EEUU,3412
299,16-DEC-29,EEUU,3413
300,99-AUG-27,EEUU,3414
301,00-NOV-17,EEUU,3415
302,00-JUN-30,EEUU,3416
303,16-JUL-20,EEUU,3417
304,22-FEB-10,EEUU,3418
305,07-JUN-15,EEUU,3419
306,12-NOV-21,EEUU,3420
307,07-FEB-16,EEUU,3421
308,18-APR-09,EEUU,3422
309,03-JUN-27,EEUU,3423
310,13-AUG-09,EEUU,3424
311,13-APR-19,EEUU,3425
312,17-MAR-24,EEUU,3426
313,02-JUL-19,EEUU,3427
314,14-FEB-12,EEUU,3428
315,04-JUN-11,EEUU,3429
316,08-MAY-09,EEUU,3430
317,05-JUL-22,EEUU,3431
318,10-JUN-23,EEUU,3432
319,18-OCT-02,EEUU,3433
320,01-NOV-02,EEUU,3434
321,13-JUL-26,EEUU,3435
322,02-JUN-14,EEUU,3436
323,10-DEC-24,EEUU,3437
324,17-DEC-08,EEUU,3438
325,18-MAY-11,EEUU,3439
326,13-OCT-03,EEUU,3440
327,06-DEC-22,EEUU,3441
328,15-MAY-27,EEUU,3442
329,11-JUL-29,EEUU,3443
330,07-JUN-27,EEUU,3444
331,15-MAR-18,EEUU,3445
332,04-DEC-10,EEUU,3446
333,97-DEC-19,EEUU,3447
334,00-JUN-28,EEUU,3448
335,14-MAR-07,EEUU,3449
336,04-DEC-17,EEUU,3450
337,16-DEC-21,EEUU,3451
338,11-JAN-14,EEUU,3452
339,11-OCT-07,EEUU,3453
340,19-JUN-12,EEUU,3454
341,10-JUN-11,EEUU,3455
342,13-JUL-31,EEUU,3456
343,09-JUN-12,EEUU,3457
344,13-OCT-25,EEUU,3458
345,04-APR-02,EEUU,3459
346,97-JUN-13,EEUU,3460
347,05-MAY-06,EEUU,3461
348,17-MAR-23,EEUU,3462
349,04-JUN-16,EEUU,3463
350,22-DEC-23,EEUU,3464
351,22-DEC-23,EEUU,3465
352,01-DEC-25,EEUU,3466
353,15-SEP-30,EEUU,3467
354,16-NOV-20,EEUU,3468
355,04-JUL-16,EEUU,3469
356,99-DEC-17,EEUU,3470
357,09-NOV-25,EEUU,3471
358,16-JUL-01,EEUU,3472
359,97-NOV-07,EEUU,3473
360,01-APR-27,EEUU,3474
361,17-SEP-19,EEUU,3475
362,00-JUN-09,EEUU,3476
363,00-MAY-04,EEUU,3477
364,18-MAR-09,EEUU,3478
365,09-JUL-01,EEUU,3479
366,06-NOV-17,EEUU,3480
367,02-JUN-21,EEUU,3481
368,18-DEC-13,EEUU,3482
369,12-OCT-26,EEUU,3483
370,02-NOV-15,EEUU,3484
371,91-JUL-02,EEUU,3485
372,95-JUN-16,EEUU,3486
373,01-JUL-27,EEUU,3487
374,04-NOV-19,EEUU,3488
375,12-DEC-25,EEUU,3489
376,19-DEC-25,EEUU,3490
377,10-DEC-22,EEUU,3491
378,94-JUL-15,EEUU,3492
379,07-NOV-02,EEUU,3493
380,09-SEP-18,EEUU,3494
381,10-AUG-06,EEUU,3495
382,13-DEC-25,EEUU,3496
383,13-MAY-24,EEUU,3497
384,96-JUN-21,EEUU,3498
385,96-JUN-21,EEUU,3499
386,96-JUN-21,EEUU,3500
387,00-DEC-15,EEUU,3501
388,12-AUG-15,EEUU,3502
389,09-OCT-16,EEUU,3503
390,06-DEC-15,EEUU,3504
391,14-JUL-23,EEUU,3505
392,14-JUL-23,EEUU,3506
393,10-DEC-10,EEUU,3507
394,99-NOV-24,EEUU,3508
395,19-DEC-25,EEUU,3509
396,04-JUN-11,EEUU,3510
397,06-DEC-08,EEUU,3511
398,19-NOV-07,EEUU,3512
399,10-SEP-24,EEUU,3513
400,09-JUN-05,EEUU,3514
401,03-DEC-18,EEUU,3515
402,19-MAR-15,EEUU,3516
403,04-JUL-23,EEUU,3517
404,14-AUG-14,EEUU,3518
405,21-DEC-08,EEUU,3519
406,02-NOV-27,EEUU,3520
407,10-MAR-12,EEUU,3521
408,17-OCT-13,EEUU,3522
409,15-DEC-02,EEUU,3523
410,19-DEC-17,EEUU,3524
411,15-NOV-26,EEUU,3525
412,14-APR-18,EEUU,3526
413,05-FEB-18,EEUU,3527
414,18-DEC-05,EEUU,3528
415,21-FEB-03,EEUU,3529
416,21-OCT-13,EEUU,3530
417,02-AUG-16,EEUU,3531
418,15-NOV-05,EEUU,3532
419,18-NOV-21,EEUU,3533
420,01-MAY-04,EEUU,3534
421,02-DEC-20,EEUU,3535
422,17-MAY-04,EEUU,3536
423,15-MAR-06,EEUU,3537
424,15-MAR-06,EEUU,3538
425,12-JUN-27,EEUU,3539
426,01-DEC-28,EEUU,3540
427,10-MAY-27,EEUU,3541
428,10-FEB-12,EEUU,3542
429,12-AUG-10,EEUU,3543
430,10-NOV-12,EEUU,3544
431,97-MAY-09,EEUU,3545
432,00-MAR-31,EEUU,3546
433,09-DEC-11,EEUU,3547
434,16-JUN-30,EEUU,3548
435,14-DEC-19,EEUU,3549
436,03-MAY-30,EEUU,3550
437,03-DEC-17,EEUU,3551
438,02-DEC-18,EEUU,3552
439,01-JUN-15,EEUU,3553
440,01-DEC-19,EEUU,3554
441,01-JUL-18,EEUU,3555
442,11-AUG-05,EEUU,3556
443,08-FEB-14,EEUU,3557
444,04-OCT-22,EEUU,3558
445,13-FEB-06,EEUU,3559
446,04-APR-09,EEUU,3560
447,95-DEC-22,EEUU,3561
448,13-DEC-19,EEUU,3562
449,17-DEC-20,EEUU,3563
450,97-JUL-01,EEUU,3564
451,99-NOV-19,EEUU,3565
452,01-AUG-03,EEUU,3566
453,09-DEC-25,EEUU,3567
454,09-JUL-01,EEUU,3568
455,22-MAR-30,EEUU,3569
456,00-JUL-21,EEUU,3570
457,11-APR-07,EEUU,3571
458,06-OCT-06,EEUU,3572
459,00-NOV-03,EEUU,3573
460,98-JUN-19,EEUU,3574
461,08-AUG-13,EEUU,3575
462,11-DEC-20,EEUU,3576
463,97-JUL-11,EEUU,3577
464,16-SEP-12,EEUU,3578
465,15-DEC-18,EEUU,3579
466,01-JUN-08,EEUU,3580
467,08-DEC-25,EEUU,3581
468,15-JUL-16,EEUU,3582
469,03-NOV-26,EEUU,3583
470,00-AUG-04,EEUU,3584
471,05-APR-22,EEUU,3585
472,13-AUG-07,EEUU,3586
473,16-MAY-27,EEUU,3587
474,01-NOV-21,EEUU,3588
475,97-APR-04,EEUU,3589
476,00-MAR-10,EEUU,3590
477,18-MAR-06,EEUU,3591
478,99-DEC-17,EEUU,3592
479,04-JUL-07,EEUU,3593
480,97-APR-25,EEUU,3594
481,22-FEB-09,EEUU,3595
482,97-MAR-26,EEUU,3596
483,02-JUL-19,EEUU,3597
484,11-AUG-19,EEUU,3598
485,11-OCT-21,EEUU,3599
486,17-APR-21,EEUU,3600
487,17-APR-21,EEUU,3601
488,96-MAY-10,EEUU,3602
489,05-JUN-03,EEUU,3603
490,18-SEP-11,EEUU,3604
491,05-JUL-08,EEUU,3605
492,01-FEB-09,EEUU,3606
493,03-JUL-25,EEUU,3607
494,22-JUL-14,EEUU,3608
495,00-DEC-22,EEUU,3609
496,06-NOV-17,EEUU,3610
497,01-DEC-07,EEUU,3611
498,04-JUL-23,EEUU,3612
499,97-JUL-25,EEUU,3613
500,21-DEC-01,EEUU,3614
501,09-APR-02,EEUU,3615
502,22-JUN-22,EEUU,3616
503,14-MAR-21,EEUU,3617
504,12-SEP-27,EEUU,3618
505,19-APR-03,EEUU,3619
506,07-NOV-21,EEUU,3620
507,12-FEB-08,EEUU,3621
508,07-JUN-08,EEUU,3622
509,98-NOV-20,EEUU,3623
510,06-SEP-29,EEUU,3624
511,11-NOV-04,EEUU,3625
512,00-NOV-22,EEUU,3626
513,12-MAR-15,EEUU,3627
514,06-DEC-08,EEUU,3628
515,06-JUN-15,EEUU,3629
516,05-DEC-09,EEUU,3630
517,01-MAR-16,EEUU,3631
518,93-JUN-18,EEUU,3632
519,03-SEP-26,EEUU,3633
520,11-NOV-11,EEUU,3634
521,17-JAN-19,EEUU,3635
522,98-NOV-13,EEUU,3636
523,10-JUL-30,EEUU,3637
524,02-FEB-08,EEUU,3638
525,02-MAR-15,EEUU,3639
526,95-JUN-30,EEUU,3640
527,07-MAR-02,EEUU,3641
528,03-MAR-28,EEUU,3642
529,17-DEC-11,EEUU,3643
530,02-JUN-14,EEUU,3644
531,00-JUL-28,EEUU,3645
532,13-JUL-19,EEUU,3646
533,06-JUN-23,EEUU,3647
534,08-FEB-14,EEUU,3648
535,08-JUL-11,EEUU,3649
536,05-MAY-27,EEUU,3650
537,10-AUG-13,EEUU,3651
538,00-NOV-17,EEUU,3652
539,03-MAY-23,EEUU,3653
540,12-MAR-08,EEUU,3654
541,22-JUN-16,EEUU,3655
542,11-MAY-26,EEUU,3656
543,96-MAY-21,EEUU,3657
544,17-FEB-02,EEUU,3658
545,15-SEP-23,EEUU,3659
546,92-JUN-18,EEUU,3660
547,19-MAY-24,EEUU,3661
548,99-MAY-07,EEUU,3662
549,06-MAY-19,EEUU,3663
550,02-JUN-21,EEUU,3664
551,98-MAY-08,EEUU,3665
552,13-JUL-12,EEUU,3666
553,11-DEC-14,EEUU,3667
554,08-JUN-20,EEUU,3668
555,05-MAR-11,EEUU,3669
556,10-FEB-19,EEUU,3670
557,03-DEC-12,EEUU,3671
558,08-NOV-26,EEUU,3672
559,97-JUN-27,EEUU,3673
560,08-DEC-25,EEUU,3674
561,02-JUL-12,EEUU,3675
562,03-FEB-14,EEUU,3676
563,08-SEP-26,EEUU,3677
564,97-JUN-06,EEUU,3678
565,10-DEC-17,EEUU,3679
566,03-DEC-25,EEUU,3680
567,10-JAN-15,EEUU,3681
568,97-NOV-26,EEUU,3682
569,99-JUL-23,EEUU,3683
570,96-NOV-15,EEUU,3684
571,14-OCT-17,EEUU,3685
572,18-SEP-21,EEUU,3686
573,06-FEB-10,EEUU,3687
574,11-JUL-08,EEUU,3688
575,08-DEC-12,EEUU,3689
576,97-AUG-08,EEUU,3690
577,02-MAY-24,EEUU,3691
578,01-JUN-08,EEUU,3692
579,04-JUL-30,EEUU,3693
580,05-JUN-24,EEUU,3694
581,06-DEC-22,EEUU,3695
582,02-MAR-08,EEUU,3696
583,98-OCT-02,EEUU,3697
584,98-DEC-25,EEUU,3698
585,19-SEP-19,EEUU,3699
586,05-OCT-28,EEUU,3700
587,00-NOV-10,EEUU,3701
588,09-SEP-25,EEUU,3702
589,01-JUN-08,EEUU,3703
590,05-AUG-26,EEUU,3704
591,96-DEC-13,EEUU,3705
592,06-APR-14,EEUU,3706
593,00-DEC-22,EEUU,3707
594,96-DEC-06,EEUU,3708
595,15-OCT-21,EEUU,3709
596,14-FEB-21,EEUU,3710
597,03-NOV-14,EEUU,3711
598,09-DEC-18,EEUU,3712
599,03-NOV-26,EEUU,3713
600,98-NOV-25,EEUU,3714
601,97-DEC-25,EEUU,3715
602,00-NOV-10,EEUU,3716
603,07-AUG-17,EEUU,3717
604,22-OCT-06,EEUU,3718
605,05-SEP-02,EEUU,3719
606,94-JUN-15,EEUU,3720
607,12-FEB-02,EEUU,3721
608,11-NOV-11,EEUU,3722
609,01-DEC-21,EEUU,3723
610,13-SEP-26,EEUU,3724
611,02-OCT-04,EEUU,3725
612,04-MAR-05,EEUU,3726
613,03-JUL-11,EEUU,3727
614,04-AUG-20,EEUU,3728
615,15-JUL-29,EEUU,3729
616,18-JUL-18,EEUU,3730
617,13-JUN-26,EEUU,3731
618,03-JUN-06,EEUU,3732
619,06-DEC-25,EEUU,3733
620,00-JUN-30,EEUU,3734
621,16-MAY-08,EEUU,3735
622,96-JUL-02,EEUU,3736
623,16-NOV-24,EEUU,3737
624,17-JUN-14,EEUU,3738
625,97-MAY-22,EEUU,3739
626,06-MAR-31,EEUU,3740
627,05-MAY-27,EEUU,3741
628,10-JUN-25,EEUU,3742
629,04-SEP-20,EEUU,3743
630,00-JUL-14,EEUU,3744
631,08-JUN-27,EEUU,3745
632,96-JUN-07,EEUU,3746
633,21-NOV-18,EEUU,3747
634,04-FEB-13,EEUU,3748
635,07-JUL-20,EEUU,3749
636,13-MAY-31,EEUU,3750
637,06-DEC-15,EEUU,3751
638,18-AUG-03,EEUU,3752
639,99-JUL-23,EEUU,3753
640,11-NOV-11,EEUU,3754
641,04-JUN-18,EEUU,3755
642,05-FEB-18,EEUU,3756
643,22-MAR-30,EEUU,3757
644,06-JUL-21,EEUU,3758
645,00-DEC-08,EEUU,3759
646,99-APR-16,EEUU,3760
647,19-SEP-19,EEUU,3761
648,05-MAR-04,EEUU,3762
649,21-NOV-24,EEUU,3763
650,05-DEC-23,EEUU,3764
651,10-JUN-04,EEUU,3765
652,03-MAR-07,EEUU,3766
653,06-JUL-21,EEUU,3767
654,04-DEC-17,EEUU,3768
655,01-OCT-12,EEUU,3769
656,99-DEC-17,EEUU,3770
657,95-JUL-07,EEUU,3771
658,11-MAR-25,EEUU,3772
659,05-MAR-11,EEUU,3773
660,05-MAR-11,EEUU,3774
661,16-OCT-05,EEUU,3775
662,03-JUN-13,EEUU,3776
663,00-JUN-16,EEUU,3777
664,04-DEC-17,EEUU,3778
665,98-OCT-23,EEUU,3779
666,98-OCT-23,EEUU,3780
667,22-JAN-06,EEUU,3781
668,99-JAN-15,EEUU,3782
669,01-FEB-23,EEUU,3783
670,15-JUN-17,EEUU,3784
671,15-JAN-28,EEUU,3785
672,22-MAR-24,EEUU,3786
673,00-NOV-22,EEUU,3787
674,06-AUG-04,EEUU,3788
675,16-MAY-11,EEUU,3789
676,98-AUG-07,EEUU,3790
677,98-FEB-13,EEUU,3791
678,07-JUL-26,EEUU,3792
679,09-JUL-31,EEUU,3793
680,07-SEP-28,EEUU,3794
681,01-JUN-22,EEUU,3795
682,95-MAY-24,EEUU,3796
683,05-NOV-04,EEUU,3797
684,01-APR-27,EEUU,3798
685,01-DEC-21,EEUU,3799
686,04-JUN-25,EEUU,3800
687,04-JUL-30,EEUU,3801
688,98-JUN-26,EEUU,3802
689,02-AUG-02,EEUU,3803
690,04-MAY-19,EEUU,3804
691,06-MAY-01,EEUU,3805
692,09-DEC-23,EEUU,3806
693,99-JUL-30,EEUU,3807
694,02-AUG-09,EEUU,3808
695,96-NOV-08,EEUU,3809
696,09-AUG-21,EEUU,3810
697,91-DEC-11,EEUU,3811
698,90-JUL-03,EEUU,3812
699,03-AUG-08,EEUU,3813
700,99-NOV-19,EEUU,3814
701,01-DEC-14,EEUU,3815
702,97-JUN-13,EEUU,3816
703,13-MAR-20,EEUU,3817
704,22-MAR-17,EEUU,3818
705,11-DEC-25,EEUU,3819
706,02-MAR-01,EEUU,3820
707,14-FEB-07,EEUU,3821
708,16-SEP-22,EEUU,3822
709,98-DEC-11,EEUU,3823
710,03-DEC-10,EEUU,3824
711,94-JUN-17,EEUU,3825
712,12-JAN-20,EEUU,3826
713,17-SEP-15,EEUU,3827
714,14-OCT-01,EEUU,3828
715,06-SEP-29,EEUU,3829
716,06-SEP-29,EEUU,3830
717,89-AUG-09,EEUU,3831
718,11-JAN-14,EEUU,3832
719,98-NOV-06,EEUU,3833
720,07-AUG-10,EEUU,3834
721,12-JUN-13,EEUU,3835
722,97-OCT-08,EEUU,3836
723,04-SEP-17,EEUU,3837
724,07-SEP-14,EEUU,3838
725,02-NOV-01,EEUU,3839
726,02-JUN-07,EEUU,3840
727,05-OCT-21,EEUU,3841
728,16-JAN-27,EEUU,3842
729,13-OCT-10,EEUU,3843
730,11-SEP-23,EEUU,3844
731,98-JAN-16,EEUU,3845
732,02-FEB-15,EEUU,3846
733,02-FEB-08,EEUU,3847
734,14-JAN-10,EEUU,3848
735,07-APR-27,EEUU,3849
736,02-SEP-20,EEUU,3850
737,01-AUG-10,EEUU,3851
738,15-JAN-16,EEUU,3852
739,06-MAR-31,EEUU,3853
740,10-JUL-09,EEUU,3854
741,10-JUL-30,EEUU,3855
742,18-FEB-28,EEUU,3856
743,10-JUN-30,EEUU,3857
744,22-JUL-21,EEUU,3858
745,02-MAY-31,EEUU,3859
746,15-JUN-25,EEUU,3860
747,01-JUL-13,EEUU,3861
748,11-FEB-25,EEUU,3862
749,95-NOV-22,EEUU,3863
750,03-MAR-21,EEUU,3864
751,99-AUG-06,EEUU,3865
752,99-NOV-05,EEUU,3866
753,17-DEC-22,EEUU,3867
754,21-AUG-18,EEUU,3868
755,08-OCT-10,EEUU,3869
756,12-JUN-20,EEUU,3870
757,20-AUG-26,EEUU,3871
758,96-SEP-20,EEUU,3872
759,07-AUG-17,EEUU,3873
760,99-APR-30,EEUU,3874
761,17-AUG-02,EEUU,3875
762,14-MAR-13,EEUU,3876
763,98-JUL-24,EEUU,3877
764,00-DEC-15,EEUU,3878
765,12-NOV-09,EEUU,3879
766,02-MAR-15,EEUU,3880
767,99-MAR-31,EEUU,3881
768,95-JUN-30,EEUU,3882
769,18-JUN-22,EEUU,3883
770,02-NOV-01,EEUU,3884
771,90-JUN-01,EEUU,3885
772,14-DEC-25,EEUU,3886
773,10-NOV-05,EEUU,3887
774,08-JUL-25,EEUU,3888
775,95-DEC-15,EEUU,3889
776,98-JUL-17,EEUU,3890
777,00-AUG-04,EEUU,3891
778,14-DEC-18,EEUU,3892
779,93-MAY-28,EEUU,3893
780,96-FEB-09,EEUU,3894
781,06-AUG-09,EEUU,3895
782,00-JUL-07,EEUU,3896
783,03-DEC-19,EEUU,3897
784,12-MAY-16,EEUU,3898
785,20-NOV-25,EEUU,3899
786,99-JUL-16,EEUU,3900
787,12-FEB-16,EEUU,3901
788,15-FEB-26,EEUU,3902
789,04-DEC-08,EEUU,3903
